"","makespan","totalCosts","vmType","provisioningRate","numVmsStart","numVmsTotal","numVmsUnused","capacityInterruptionRate","numInterruptions","daxFiles","schedulingPlanningAlgorithm","makespan","totalCosts","vmType","provisioningRate","numVmsStart","numVmsTotal","numVmsUnused","capacityInterruptionRate","numInterruptions","daxFiles","schedulingPlanningAlgorithm"
"6831",186.368842106586,0.1054,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.727657645221,0.1187,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"6832",178.411775766717,0.0589,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.793595776772,0.0866,"SPOT",1,6,11,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6833",182.775313800905,0.04,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",177.41755462544,0.0426,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6834",184.174251829638,0.0565,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.192302850321,0.0641,"SPOT",1,6,10,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6841",178.407510030166,0.0377,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",180.913774635495,0.0429,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6842",182.826476319759,0.0707,"SPOT",1,6,10,0,0.25,4,"Montage_1000.xml|","EVOLUTION",185.813831940814,0.07,"SPOT",1,6,9,0,0.3,3,"Montage_1000.xml|","EVOLUTION"
"6843",181.650869708628,0.1182,"SPOT",1,7,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",183.385865535445,0.1188,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"6844",182.214805404726,0.0606,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",180.760639617898,0.0468,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6845",183.47709937119,0.1061,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",177.77158107089,0.0375,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6846",181.753740447461,0.0508,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",177.599699899447,0.0374,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6853",177.77158107089,0.0373,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.235270010055,0.0398,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6854",183.059516113625,0.0402,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",182.007406812469,0.0403,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6855",184.095055806938,0.0403,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",177.599699899447,0.0376,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6856",192.064196178985,0.1151,"SPOT",1,6,9,0,0.25,2,"Montage_1000.xml|","EVOLUTION",183.602039398108,0.0524,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"6857",183.517276068376,0.0724,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.143432979175,0.0513,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"6858",182.831088687783,0.0596,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",182.812301709402,0.0551,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6865",180.622347486174,0.0379,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",178.961559200603,0.0431,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6866",182.094824560081,0.0623,"SPOT",1,6,10,0,0.25,4,"Montage_1000.xml|","EVOLUTION",180.557647637004,0.1009,"SPOT",1,6,9,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"6867",183.475248064354,0.1156,"SPOT",1,6,10,0,0.25,4,"Montage_1000.xml|","EVOLUTION",185.813297963801,0.1045,"SPOT",1,6,9,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"6868",182.903466314731,0.1456,"SPOT",1,6,10,0,0.25,1,"Montage_1000.xml|","EVOLUTION",183.831643802524,0.0875,"SPOT",1,6,10,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6869",178.815317973856,0.0429,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",181.201897209653,0.0707,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6870",178.961563273001,0.0486,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",178.614417244847,0.0916,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6877",184.852832554047,0.0608,"SPOT",1,6,9,0,0.25,2,"Montage_1000.xml|","EVOLUTION",177.130821141277,0.0375,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6878",182.328508999497,0.1307,"SPOT",1,6,11,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.361352614379,0.1182,"SPOT",1,6,9,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"6879",181.932712372749,0.0562,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",178.407510030166,0.0375,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6880",185.569869607843,0.1259,"SPOT",1,6,9,0,0.25,1,"Montage_1000.xml|","EVOLUTION",178.526805404726,0.0377,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6881",179.440783308195,0.0433,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",183.165982252388,0.0531,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"6882",180.395597586727,0.0555,"SPOT",1,6,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",177.771584112619,0.0471,"SPOT",1,6,8,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6889",184.077503288937,0.0754,"SPOT",1,6,9,0,0.25,1,"Montage_1000.xml|","EVOLUTION",179.276603016591,0.0425,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6890",182.268665244442,0.0519,"SPOT",1,7,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",177.599699773756,0.0483,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6891",179.488161309157,0.0508,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",180.622368024133,0.0536,"SPOT",1,6,9,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6892",182.262978230267,0.0585,"SPOT",1,6,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",177.130821141277,0.0374,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6893",177.881436953243,0.0373,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",184.223967747612,0.0957,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6894",177.599967119155,0.0399,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.766958622423,0.05,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"6901",182.555291377577,0.0407,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",177.59996777275,0.0375,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6902",183.886522750126,0.0546,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",182.71101314731,0.0929,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6903",183.966792533937,0.0469,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",182.092138093781,0.059,"SPOT",1,6,8,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6904",181.74701618904,0.0435,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",178.194796631473,0.0435,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6905",182.283044846657,0.1024,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",183.628746028155,0.0489,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6906",182.684972197084,0.0531,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",181.85396676722,0.1301,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6913",183.036400276521,0.0527,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",178.959860331825,0.0456,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6914",178.943235042735,0.052,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",185.614469708396,0.117,"SPOT",1,6,8,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6915",184.229599150317,0.0551,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",180.622347486174,0.0379,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6916",184.039146053293,0.1186,"SPOT",1,6,9,0,0.25,2,"Montage_1000.xml|","EVOLUTION",183.04311314731,0.1149,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"6917",178.407525615786,0.0479,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",181.585286375063,0.0799,"SPOT",1,6,10,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"6918",179.907054575163,0.0457,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",180.370309954751,0.0583,"SPOT",1,6,9,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6925",183.778495651081,0.1004,"SPOT",1,6,9,0,0.25,1,"Montage_1000.xml|","EVOLUTION",177.130821141277,0.0374,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6926",177.599699899447,0.0426,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",185.499708270488,0.0897,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6927",182.049971518351,0.0541,"SPOT",1,6,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",179.655712971342,0.0377,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6928",177.130821141277,0.0375,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.912302601428,0.1105,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"6929",177.599699899447,0.0376,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.172935489833,0.0478,"SPOT",1,7,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6930",182.377118753142,0.0406,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",183.275132931121,0.1109,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6937",183.118900585419,0.0519,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",180.757115409754,0.0436,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6938",182.185085008514,0.1156,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",179.864078104575,0.1155,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6939",183.919839467069,0.05,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",181.484221442936,0.0507,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6940",181.807350558665,0.1178,"SPOT",1,6,10,0,0.25,1,"Montage_1000.xml|","EVOLUTION",186.250742458522,0.0826,"SPOT",1,6,10,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6941",180.511943489191,0.0905,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",183.949001684264,0.1494,"SPOT",1,6,10,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6942",183.877618049271,0.101,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",190.51995266885,0.0729,"SPOT",1,6,9,0,0.3,3,"Montage_1000.xml|","EVOLUTION"
"6949",181.654793690297,0.0617,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",176.59636503268,0.0375,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6950",182.459210055304,0.0502,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",178.891203167421,0.0471,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6951",179.439791679236,0.0437,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",181.980797662142,0.0559,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6952",182.979908195073,0.0403,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",183.238655957768,0.0477,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6953",180.016392709904,0.0994,"SPOT",1,6,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",181.613882956259,0.0583,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"6954",178.834782327803,0.0426,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",185.270390213063,0.0466,"SPOT",1,7,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6961",183.774408270488,0.1016,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",182.217045198592,0.0468,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6962",178.961558848668,0.0448,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",179.628163750628,0.041,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6963",184.509622347914,0.0541,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.34978164907,0.1066,"SPOT",1,6,9,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"6964",181.724373353444,0.0592,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.168777476119,0.0398,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6965",184.779112795375,0.0691,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",179.060484741076,0.0575,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"6966",178.961559200603,0.0377,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.713674937154,0.048,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6973",182.582187631976,0.136,"SPOT",1,6,9,0,0.25,1,"Montage_1000.xml|","EVOLUTION",183.496507383294,0.1365,"SPOT",1,6,11,0,0.3,3,"Montage_1000.xml|","EVOLUTION"
"6974",178.961563273001,0.0494,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",178.097433936651,0.0432,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6975",178.725096631473,0.0399,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",183.391825603391,0.0644,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"6976",184.366257692308,0.0579,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",184.16621329814,0.0517,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"6977",182.688164479638,0.0529,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",177.793316163901,0.0376,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6978",183.220052187029,0.1156,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",178.407510960282,0.0497,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6985",181.914886974451,0.0411,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",177.599705103067,0.1037,"SPOT",1,6,9,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6986",179.316498014077,0.0425,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",182.221476747109,0.0719,"SPOT",1,6,9,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"6987",177.599699899447,0.0375,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.324667574114,0.1351,"SPOT",1,6,9,0,0.3,3,"Montage_1000.xml|","EVOLUTION"
"6988",178.419770990447,0.0427,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",177.77158107089,0.0376,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6989",183.276449849171,0.0501,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",180.765599270991,0.0452,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6990",183.364599069884,0.0983,"SPOT",1,6,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",182.900198240322,0.0481,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6997",183.149815937657,0.0537,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",178.407516390146,0.0927,"SPOT",1,6,8,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"6998",182.155298717949,0.0673,"SPOT",1,6,10,0,0.25,0,"Montage_1000.xml|","EVOLUTION",178.135577325289,0.0507,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"6999",186.303537732529,0.1059,"SPOT",1,7,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",183.502406309703,0.1156,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"7000",177.595902790347,0.0649,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",181.665247888386,0.0438,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"7001",181.325639341378,0.048,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",177.247274987431,0.0396,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"7002",177.771584112619,0.0478,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.399979411765,0.06,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"7009",180.781781674208,0.0437,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",184.847394142786,0.12,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"7010",178.576271518351,0.049,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",184.366497762695,0.1155,"SPOT",1,6,9,0,0.3,3,"Montage_1000.xml|","EVOLUTION"
"7011",184.43999826546,0.0409,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",179.20986098542,0.0434,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"7012",179.600684770419,0.1158,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",184.865513097034,0.042,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"7013",177.417555756662,0.0483,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",181.766583454691,0.0466,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"7014",179.895221593766,0.0446,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",178.288120789341,0.0618,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"7021",183.748210044564,0.0617,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.706494973851,0.1368,"SPOT",1,6,10,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"7022",183.198524484666,0.0457,"SPOT",1,6,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",179.799345022624,0.1064,"SPOT",1,6,10,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"7023",183.788874635495,0.1039,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",178.407512795375,0.0842,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"7024",178.407510030166,0.0376,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",184.171263549523,0.1154,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"7025",189.575453896431,0.0974,"SPOT",1,6,9,0,0.25,1,"Montage_1000.xml|","EVOLUTION",182.532644771242,0.0471,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"7026",187.386793588753,0.0834,"SPOT",1,7,10,0,0.25,2,"Montage_1000.xml|","EVOLUTION",177.130837958773,0.059,"SPOT",1,6,9,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"7033",183.826682604324,0.0481,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",182.842173931624,0.0533,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"7034",183.105697058824,0.1103,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",183.334969909502,0.0427,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"7035",182.842064228256,0.1107,"SPOT",1,6,9,0,0.25,2,"Montage_1000.xml|","EVOLUTION",185.088891352439,0.1123,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"7036",180.901204901961,0.0453,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",182.018491936341,0.0887,"SPOT",1,6,10,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"7037",177.41755462544,0.0374,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.851621912246,0.0472,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"7038",182.856699245852,0.111,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",181.255304223228,0.0611,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"7045",185.778496505782,0.0533,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",183.128884615385,0.0923,"SPOT",1,6,8,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"7046",177.775847259929,0.0691,"SPOT",1,6,9,0,0.25,0,"Montage_1000.xml|","EVOLUTION",177.417556033182,0.0849,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"7047",183.392374786325,0.0517,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",184.032777149321,0.0409,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"7048",182.797530367019,0.0614,"SPOT",1,6,9,0,0.25,3,"Montage_1000.xml|","EVOLUTION",185.850725546677,0.0925,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"7049",183.575752136752,0.0563,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",183.688890941801,0.0529,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"7050",180.298543388638,0.0433,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",182.356415434892,0.0516,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"7057",184.487037531423,0.0747,"SPOT",1,6,9,0,0.25,1,"Montage_1000.xml|","EVOLUTION",184.281451558572,0.0417,"SPOT",1,6,7,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"7058",182.47475651081,0.0664,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",181.235542131725,0.0542,"SPOT",1,6,8,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"7059",179.980374308698,0.038,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",178.407510382101,0.0992,"SPOT",1,6,9,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"7060",178.96155852187,0.0935,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",186.741952863889,0.0735,"SPOT",1,7,10,0,0.3,3,"Montage_1000.xml|","EVOLUTION"
"7061",177.599699899447,0.0375,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",181.741312267471,0.0479,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"7062",186.830303569633,0.0533,"SPOT",1,6,8,0,0.25,2,"Montage_1000.xml|","EVOLUTION",183.382471154694,0.0752,"SPOT",1,6,9,0,0.3,3,"Montage_1000.xml|","EVOLUTION"
"7069",182.838298667672,0.0759,"SPOT",1,6,8,0,0.25,1,"Montage_1000.xml|","EVOLUTION",177.130821141277,0.0374,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"7070",183.043891679236,0.05,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",185.331316063349,0.1274,"SPOT",1,6,10,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"7071",181.156425615887,0.0439,"SPOT",1,6,7,0,0.25,1,"Montage_1000.xml|","EVOLUTION",184.796962694822,0.1082,"SPOT",1,6,9,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"7072",177.77158164907,0.0424,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.676707394441,0.0559,"SPOT",1,6,7,0,0.3,1,"Montage_1000.xml|","EVOLUTION"
"7073",182.930513474108,0.0517,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",179.667449170437,0.0378,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"7074",184.411020526137,0.06,"SPOT",1,6,8,0,0.25,0,"Montage_1000.xml|","EVOLUTION",183.233760105581,0.0529,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"7081",178.407510030166,0.0377,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",177.130821141277,0.0375,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
"7082",181.741871065862,0.0414,"SPOT",1,6,7,0,0.25,0,"Montage_1000.xml|","EVOLUTION",182.635068401207,0.0521,"SPOT",1,6,8,0,0.3,2,"Montage_1000.xml|","EVOLUTION"
"7083",177.130821141277,0.0375,"SPOT",1,6,6,0,0.25,0,"Montage_1000.xml|","EVOLUTION",178.961559200603,0.0374,"SPOT",1,6,6,0,0.3,0,"Montage_1000.xml|","EVOLUTION"
