"id","dateTime","numJobs","numWarnings","numInterruptions","numVmsStart","numVmsTotal","numVmsUnused","makespan","totalCosts","id..11","expId","numOfRuns","region","availabilityZone","operatingSystem","checkpointingEnabled","daxFiles","schedulingPlanningAlgorithm","biddingStrategy","biddingParameter","purchaseStrategy","resultDatabase","timestampProvider","spotPriceDatabase","spotPriceTable","checkpointTimeBounds","migrationTimeBounds","waitingTimes"
24,"2019-07-18T12:29:24.487",1000,3,1,6,9,0,180.492927467481,0.1108,24,24,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
25,"2019-07-18T12:29:26.026",1000,1,1,6,7,0,179.810317370538,0.0494,25,25,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
26,"2019-07-18T12:29:27.395",1000,3,3,6,9,0,176.870137380593,0.113,26,26,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
27,"2019-07-18T12:29:28.789",1000,0,0,6,6,0,173.907848340875,0.0366,27,27,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
28,"2019-07-18T12:29:30.083",1000,3,1,6,9,0,176.523170739065,0.1156,28,28,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
29,"2019-07-18T12:29:31.807",1000,1,1,6,7,0,178.273218376068,0.1106,29,29,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
30,"2019-07-18T12:29:33.169",1000,4,1,6,10,0,178.705120889894,0.1206,30,30,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
31,"2019-07-18T12:29:34.518",1000,2,1,6,8,0,176.666280542986,0.0571,31,31,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
32,"2019-07-18T12:29:36.009",1000,1,1,6,7,0,176.656699037102,0.0489,32,32,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
33,"2019-07-18T12:29:37.377",1000,0,0,6,6,0,172.635733785822,0.0365,33,33,1,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","EVOLUTION","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/evolutionTest.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
