"id","dateTime","numJobs","numWarnings","numInterruptions","numVmsStart","numVmsTotal","numVmsUnused","makespan","totalCosts","id..11","expId","numOfRuns","region","availabilityZone","operatingSystem","checkpointingEnabled","daxFiles","schedulingPlanningAlgorithm","biddingStrategy","biddingParameter","purchaseStrategy","resultDatabase","timestampProvider","spotPriceDatabase","spotPriceTable","checkpointTimeBounds","migrationTimeBounds","waitingTimes"
44,"2019-07-18T11:42:42.558",1000,0,0,6,6,0,163.004740346908,0.0342,44,44,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
45,"2019-07-18T11:42:43.866",1000,0,0,6,6,0,163.608477400704,0.0347,45,45,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
46,"2019-07-18T11:42:45.207",1000,0,0,6,6,0,163.851984062343,0.0348,46,46,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
47,"2019-07-18T11:42:46.515",1000,1,0,6,7,0,168.309761161388,0.0471,47,47,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
48,"2019-07-18T11:42:47.831",1000,0,0,6,6,0,166.011998994469,0.0348,48,48,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
49,"2019-07-18T11:42:49.174",1000,1,1,6,7,0,170.47981704374,0.0885,49,49,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
50,"2019-07-18T11:42:50.616",1000,0,0,6,6,0,163.720232880844,0.0346,50,50,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
51,"2019-07-18T11:42:51.984",1000,0,0,6,6,0,163.718994620412,0.0347,51,51,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
52,"2019-07-18T11:42:53.325",1000,0,0,6,6,0,162.848839316239,0.0344,52,52,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
53,"2019-07-18T11:42:54.823",1000,0,0,6,6,0,162.947520713926,0.0344,53,53,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
54,"2019-07-18T11:42:56.138",1000,3,3,6,9,0,170.495789203029,0.0499,54,54,30,"us-east-1","A","LINUX","true","config/dax/Montage_1000.xml|","HEFT","ON_DEMAND_BID_PRICE",0,"SAME_ON_DEMAND","results/examples/api/scheduleTests.db","","","","1.0-5.0","1.0-5.0","timeRange=0.0-4.0 fulfillmentProbability=1.0|"
